id,type,itunes_product_id,googleplay_product_id,dev_itunes_product_id,dev_googleplay_product_id,title,gift_description,banner_image_path,price,start_at,end_at,display_counter,purchasing_count_max,reset_type,reset_interval,reset_time,display_when_sold_out,unlock_instruction,display_when_locked,extend_interval_reset_hours,geoip_limited,is_paid_stone,show_probability
500071,SpecialPackageProduct,bngi0221_step_up_pack_fake_500071,bngi0221_step_up_pack_fake_500071,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2023-03-01 00:00:00,2023-03-31 15:59:59,1,1,,,,1,,0,,1,1,1
500072,SpecialPackageProduct,bngi0221_step_up_pack_fake_500072,bngi0221_step_up_pack_fake_500072,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2023-03-01 00:00:00,2023-03-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
500073,SpecialPackageProduct,bngi0221_step_up_pack_fake_500073,bngi0221_step_up_pack_fake_500073,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2023-03-01 00:00:00,2023-03-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
500091,SpecialPackageProduct,bngi0221_step_up_pack_fake_500091,bngi0221_step_up_pack_fake_500091,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2023-05-01 00:00:00,2023-05-31 15:59:59,1,1,,,,1,,0,,1,1,1
500092,SpecialPackageProduct,bngi0221_step_up_pack_fake_500092,bngi0221_step_up_pack_fake_500092,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2023-05-01 00:00:00,2023-05-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
500093,SpecialPackageProduct,bngi0221_step_up_pack_fake_500093,bngi0221_step_up_pack_fake_500093,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2023-05-01 00:00:00,2023-05-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
500111,SpecialPackageProduct,bngi0221_step_up_pack_01_01,bngi0221_step_up_pack_01_01,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2023-07-01 00:00:00,2038-01-01 15:59:59,1,1,month,1.0,0.0,1,,0,,1,1,1
500112,SpecialPackageProduct,bngi0221_step_up_pack_01_02,bngi0221_step_up_pack_01_02,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2023-07-01 00:00:00,2038-01-01 15:59:59,1,1,month,1.0,0.0,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
500113,SpecialPackageProduct,bngi0221_step_up_pack_01_03,bngi0221_step_up_pack_01_03,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2023-07-01 00:00:00,2038-01-01 15:59:59,1,1,month,1.0,0.0,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
500114,SpecialPackageProduct,bngi0221_link_skill_pack_01_01,bngi0221_link_skill_pack_01_01,,,Dragon Stones [With Link Skill Orbs],Dragon Stones [With Link Skill Orbs],banners/en/special_shop/spshop_icon_500114.png,650,2023-11-20 00:00:00,2038-01-01 15:59:59,1,2,month,1.0,0.0,1,,0,,1,1,1
600021,SpecialPackageProduct,bngi0221_step_up_pack_fake_600021,bngi0221_step_up_pack_fake_600021,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2022-10-01 00:00:00,2022-10-31 15:59:59,1,1,,,,1,,0,,1,1,1
600022,SpecialPackageProduct,bngi0221_step_up_pack_fake_600022,bngi0221_step_up_pack_fake_600022,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2022-10-01 00:00:00,2022-10-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
600023,SpecialPackageProduct,bngi0221_step_up_pack_fake_600023,bngi0221_step_up_pack_fake_600023,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2022-10-01 00:00:00,2022-10-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
600041,SpecialPackageProduct,bngi0221_step_up_pack_fake_600041,bngi0221_step_up_pack_fake_600041,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2022-12-01 00:00:00,2022-12-31 15:59:59,1,1,,,,1,,0,,1,1,1
600042,SpecialPackageProduct,bngi0221_step_up_pack_fake_600042,bngi0221_step_up_pack_fake_600042,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2022-12-01 00:00:00,2022-12-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
600043,SpecialPackageProduct,bngi0221_step_up_pack_fake_600043,bngi0221_step_up_pack_fake_600043,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2022-12-01 00:00:00,2022-12-31 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
600061,SpecialPackageProduct,bngi0221_step_up_pack_fake_600061,bngi0221_step_up_pack_fake_600061,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2023-02-01 00:00:00,2023-02-28 15:59:59,1,1,,,,1,,0,,1,1,1
600062,SpecialPackageProduct,bngi0221_step_up_pack_fake_600062,bngi0221_step_up_pack_fake_600062,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2023-02-01 00:00:00,2023-02-28 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
600063,SpecialPackageProduct,bngi0221_step_up_pack_fake_600063,bngi0221_step_up_pack_fake_600063,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2023-02-01 00:00:00,2023-02-28 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
600081,SpecialPackageProduct,bngi0221_step_up_pack_fake_600081,bngi0221_step_up_pack_fake_600081,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2023-04-01 00:00:00,2023-04-30 15:59:59,1,1,,,,1,,0,,1,1,1
600082,SpecialPackageProduct,bngi0221_step_up_pack_fake_600082,bngi0221_step_up_pack_fake_600082,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2023-04-01 00:00:00,2023-04-30 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
600083,SpecialPackageProduct,bngi0221_step_up_pack_fake_600083,bngi0221_step_up_pack_fake_600083,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2023-04-01 00:00:00,2023-04-30 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
600101,SpecialPackageProduct,bngi0221_step_up_pack_02_01,bngi0221_step_up_pack_02_01,,,Supreme Kais' Guidance Pack 1,Supreme Kais' Guidance Pack 1,banners/en/special_shop/spshop_icon_500011.png,250,2023-06-01 00:00:00,2023-06-30 15:59:59,1,1,,,,1,,0,,1,1,1
600102,SpecialPackageProduct,bngi0221_step_up_pack_02_02,bngi0221_step_up_pack_02_02,,,Supreme Kais' Guidance Pack 2,Supreme Kais' Guidance Pack 2,banners/en/special_shop/spshop_icon_500012.png,490,2023-06-01 00:00:00,2023-06-30 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 1
to unlock",1,,1,1,1
600103,SpecialPackageProduct,bngi0221_step_up_pack_02_03,bngi0221_step_up_pack_02_03,,,Supreme Kais' Guidance Pack 3,Supreme Kais' Guidance Pack 3,banners/en/special_shop/spshop_icon_500013.png,730,2023-06-01 00:00:00,2023-06-30 15:59:59,1,1,,,,1,"Purchase Supreme Kais' Guidance Pack 2
to unlock",1,,1,1,1
900001,SpecialPackageProduct,bngi0221_daily_capsule_1_2,bngi0221_daily_capsule_1_2,,,Daily Capsule (15 Days)! Up to 31 Dragon Stones Available!,Daily Capsule (15 Days)! Up to 31 Dragon Stones Available!,banners/en/special_shop/spshop_icon_900001.png,610,2019-11-12 00:00:00,2038-01-01 00:00:00,0,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,72.0,1,1,1
900002,SpecialPackageProduct,bngi0221_daily_capsule_1_1,bngi0221_daily_capsule_1_1,,,Daily Capsule (30 Days)! Up to 95 Dragon Stones Available!,Daily Capsule (30 Days)! Up to 95 Dragon Stones Available!,banners/en/special_shop/spshop_icon_900002.png,1220,2019-11-12 00:00:00,2038-01-01 00:00:00,0,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,168.0,1,1,1
900003,SpecialPackageProduct,bngi0221_daily_capsulek_fake_900003,bngi0221_daily_capsule_fake_900003,,,Daily Capsule (30 Days),Daily Capsule (30 Days),banners/en/special_shop/daily_capsule.png,610,2022-07-07 00:00:00,2022-08-05 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
900004,SpecialPackageProduct,bngi0221_daily_capsulek_fake_900004,bngi0221_daily_capsulek_fake_900004,,,Daily Capsule (30 Days),Daily Capsule (30 Days),banners/en/special_shop/daily_capsule.png,1000,2023-03-18 02:00:00,2023-04-16 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
900005,SpecialPackageProduct,bngi0221_daily_capsulek_fake_900005,bngi0221_daily_capsulek_fake_900005,,,Up to 95 Dragon Stones Available! Daily Capsule (30 Days),Up to 95 Dragon Stones Available! Daily Capsule (30 Days),banners/en/special_shop/daily_capsule.png,800,2023-07-07 02:00:00,2023-08-05 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
900006,SpecialPackageProduct,bngi0221_daily_capsule_fake_900006,bngi0221_daily_capsule_fake_900006,,,Up to 95 Dragon Stones Available! Daily Capsule (30 Days),Up to 95 Dragon Stones Available! Daily Capsule (30 Days),banners/en/special_shop/daily_capsule.png,800,2023-09-15 02:00:00,2023-10-14 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
1000100,SpecialPackageProduct,bngi0221_daily_capsule_fake_2_1,bngi0221_daily_capsule_fake_2_1,,,Daily Capsule (30 Days) Special Offer! Up to 95 Dragon Stones Available!,Daily Capsule (30 Days) Special Offer! Up to 95 Dragon Stones Available!,banners/en/special_shop/spshop_icon_900004.png,800,2024-07-07 02:00:00,2024-08-05 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
1000101,SpecialPackageProduct,bngi0221_daily_capsule_2_1,bngi0221_daily_capsule_2_1,bngi0221_daily_capsule_2_1,bngi0221_daily_capsule_2_1,Daily Capsule (30 Days) Special Offer! Up to 95 Dragon Stones Available!,Daily Capsule (30 Days) Special Offer! Up to 95 Dragon Stones Available!,banners/en/special_shop/spshop_icon_900004.png,800,2024-09-14 02:00:00,2024-10-12 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
1000150,SpecialPackageProduct,bngi0221_daily_capsule_3_1,bngi0221_daily_capsule_3_1,,,Daily Capsule (30 Days) Special Offer! Up to 95 Dragon Stones Available!,Daily Capsule (30 Days) Special Offer! Up to 95 Dragon Stones Available!,banners/en/special_shop/daily_capsule.png,1000,2024-03-18 02:00:00,2024-04-16 23:59:59,1,1,,,,1,"Unlock upon the expiration of 
your current subscription.",1,,1,1,1
