id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal
3237,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +400.",silver,10,0,0,400,122,136,1
3238,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 3","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",silver,10,0,0,600,122,136,1
3239,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 4, Critical Hit + Lv. 4","Can be equipped to [Immediate Containment] 
Frieza (1st Form). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,122,55,1
3240,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 5","Can be equipped to [Immediate Containment] 
Frieza (1st Form). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,122,55,1
3241,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 4","Can be equipped to [Immediate Containment] 
Frieza (1st Form). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,122,41,1
3242,"[Character-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5, Type DEF Boost + Lv. 5","Can be equipped to [Immediate Containment] 
Frieza (1st Form). Its level is added to the 
equipped character's Hidden Potential Skill level.",gold,100,0,0,0,122,41,1
3243,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 5, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",gold,100,0,0,600,122,64,1
3244,"[Character-Exclusive] EX Skill Orb Combo Attack + Lv. 6, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",gold,100,0,0,600,122,64,1
3245,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 5, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",gold,100,0,0,600,122,61,1
3246,"[Character-Exclusive] EX Skill Orb Critical Hit + Lv. 6, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",gold,100,0,0,600,122,61,1
3247,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 5, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",gold,100,0,0,600,122,79,1
3248,"[Character-Exclusive] EX Skill Orb Evasion + Lv. 6, DEF + Lv. 2","Can be equipped to [Immediate Containment] Frieza (1st Form). 
Its level is added to the equipped character's Hidden Potential 
Skill level, and the equipped character's DEF +600.",gold,100,0,0,600,122,79,1
3249,[Category-Exclusive] EX Skill Orb HP + Lv. 5,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's HP +500. 
Cannot be exchanged for Trade Points.",bronze,0,500,0,0,70,8,1
3250,[Category-Exclusive] EX Skill Orb ATK + Lv. 3,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's ATK +300. 
Cannot be exchanged for Trade Points.",bronze,0,0,300,0,70,10,1
3251,[Category-Exclusive] EX Skill Orb ATK + Lv. 4,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's ATK +400. 
Cannot be exchanged for Trade Points.",bronze,0,0,400,0,70,10,1
3252,[Category-Exclusive] EX Skill Orb ATK + Lv. 5,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's ATK +500. 
Cannot be exchanged for Trade Points.",bronze,0,0,500,0,70,10,1
3253,[Category-Exclusive] EX Skill Orb DEF + Lv. 3,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's DEF +300. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,300,70,9,1
3254,[Category-Exclusive] EX Skill Orb DEF + Lv. 4,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's DEF +400. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,400,70,9,1
3255,[Category-Exclusive] EX Skill Orb DEF + Lv. 5,"An EX Skill Orb you can equip to a 
""Super Heroes"" Category UR/LR character. 
Equipped character's DEF +500. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,500,70,9,1
3256,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,70,2,1
3257,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 2,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,70,7,1
3258,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 2","An EX Skill Orb you can equip to a ""Super Heroes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,70,100,1
3259,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 2, Critical Hit + Lv. 1","An EX Skill Orb you can equip to a ""Super Heroes"" 
Category UR/LR character. Its level is added to the 
equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",bronze,0,0,0,0,70,100,1
3260,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 3,"An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,13,1
3261,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5,"An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,13,1
3262,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 3,"An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,18,1
3263,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5,"An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,18,1
3264,[Category-Exclusive] EX Skill Orb Evasion + Lv. 3,"An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,17,1
3265,[Category-Exclusive] EX Skill Orb Evasion + Lv. 5,"An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,17,1
3266,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 1","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3267,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 2","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3268,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 1, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3269,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 1","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3270,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 2, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3271,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 1","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3272,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 2","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3273,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 3, Type DEF Boost + Lv. 3","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3274,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 4, Type DEF Boost + Lv. 4","An EX Skill Orb you can equip to a ""Super Heroes"" Category 
character whose Super Attack level is 10 or higher. Its level is 
added to the equipped character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",silver,0,0,0,0,70,84,1
3275,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category character who has two Hidden Potential 
routes unlocked. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,70,24,1
3276,[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category character who has two Hidden Potential 
routes unlocked. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,70,24,1
3277,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category character who has two Hidden Potential 
routes unlocked. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,70,29,1
3278,[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category character who has two Hidden Potential 
routes unlocked. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,70,29,1
3279,[Category-Exclusive] EX Skill Orb Evasion + Lv. 5,"An EX Skill Orb you can equip to a ""Super Heroes"" 
Category character who has two Hidden Potential 
routes unlocked. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,70,28,1
3280,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 6, Critical Hit + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,55,1
3281,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 6, Evasion + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,49,1
3282,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 6","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,55,1
3283,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Evasion + Lv. 6","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,49,1
3284,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 6, Evasion + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,52,1
3285,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5, Evasion + Lv. 6","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,52,1
3286,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 6, Type DEF Boost + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,41,1
3287,"[Category-Exclusive] EX Skill Orb Type ATK Boost + Lv. 5, Type DEF Boost + Lv. 6","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,41,1
3288,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Critical Hit + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,55,1
3289,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 5, Evasion + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,49,1
3290,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 5, Evasion + Lv. 5","An EX Skill Orb you can equip to an ""Inhuman Deeds"" Category 
character who has two Hidden Potential routes unlocked. 
Its level is added to the equipped character's Hidden Potential 
Skill level. Cannot be exchanged for Trade Points.",gold,0,0,0,0,92,52,1
