id,type,mission_category_id,name,panel_name,priority,orderer_id,description,target_value,display_target_value,target_100_value,conditions,link_to,area_id,z_battle_stage_id,origin_episode_id,origin_battle_id,start_at,end_at,end_at_hidden
26961,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1021811], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26962,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1021921], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26963,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1021941], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26964,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022221], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26965,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022191], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26966,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022651], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26967,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022631], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26968,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022751], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26969,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022831], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26970,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1023111], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26971,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1023361], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26972,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1023461], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26973,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1023491], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26974,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022381], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26975,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1022421], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26976,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1023771], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26977,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1023981], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26978,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024061], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26979,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024291], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26980,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024381], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26981,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024441], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26982,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024551], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26983,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024991], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26984,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024831], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26985,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1024891], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26986,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025071], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26987,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025511], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26988,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025531], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26989,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025091], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26990,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025801], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26991,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025561], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26992,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025591], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26993,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025731], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26994,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1025771], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26995,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026201], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26996,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026251], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26997,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026481], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26998,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026531], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
26999,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026561], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27000,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026751], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27001,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1026901], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27002,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1027001], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27003,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1027121], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27004,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1027221], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27005,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1027431], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27006,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1028131], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27007,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1027651], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
27008,Mission::QuestAndZBattleClearMission::CountMission,14,"「最凶フリーザ伝」
を条件付きクリア",,1,3,"チャレンジイベント「最凶フリーザ伝」を
指定キャラを編成してクリア
(missionクリア用)",1,,,"{""card_ids"": [1027621], ""sugoroku_map_ids"": [7880015]}",,,,,,2025-01-01 02:00:00,2025-01-29 14:59:59,0
